ID;source;affil;lang;type;comment;upvotes;irony_sarcasm;anger;sadness;stupidity;personas;places;disaster;rhetorical_q;personal;collective;agency;freedom;migration;numbers;sources;threat;morality;failure;illegal;fear;trash;lies;youth;god;
GU1_064;guardian;liberal;british;broadsheet;Your understanding is wrong, by some distance.;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_341;guardian;liberal;british;broadsheet;Wrong. France understands that only by being part of the EU, can she have any influence on the rest of world. The UK not so much.;45;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_021;guardian;liberal;british;broadsheet;Do you mean this report? Page 11 says exactly the opposite of when you claim Brexit impact on trafe with the EU has been negligable;44;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1480;guardian;liberal;british;broadsheet;Don't forget daily mail, Murdoch and the Sun. They dictate our relationship with the EU!;44;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU4_297;guardian;liberal;british;broadsheet;"Barnier is a 'lame duck' Premier, appointed by a 'lame duck' President. Barnier will be gone less than two months. So, ""What could the mutual admiration between Keir Starmer and Michel Barnier mean for Brexit?"" That's easy to answer - absolutely nothing.";44;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU5_3027;guardian;liberal;british;broadsheet;Seriously Guardian, who gives a flying f*** what that toad-faced foghorn thinks about a smoking ban? Why are you featuring it so prominently?;44;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
GU1_1508;guardian;liberal;british;broadsheet;Brexit was a mistake, a huge one. Let's give Starmer a bit of time, half a year, a year. But then he should come up with a plan for Rejoin. That would solve so many problems.;43;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;cons;5;10;5;6;35;35;5;21;3;33;5;7;24;12;1;11;3;9;3;1;5;7;1;1;
;;;;;;lib ;16;6;9;16;33;11;16;16;4;7;8;3;0;9;1;1;0;8;0;2;1;10;7;2;
